X,external_lfdn,tester,dispcode,lastpage,quality,duration,userID,gender,age,region,language,WFHmog,Wpct,Wcur,Wlead,FREELANCE,ORGtime,ORGsect,ORGsize,Whour,WFHopi,FLEXd,FLEXh,COMUd,COMUhin,COMUruc,COMU1,COMU2,COMU3,COMU4,COMU5,COMU6,COMU7,COMU8,WFHwish,WFHwish_m,WFHwish_tu,WFHwish_w,WFHwish_th,WFHwish_f,WFHwish_sa,WFHwish_su,WFHwish_non,crucial,WFHday_o,WFHday_r,AGday_r,WFHdec,WFHloc1,WFHloc2,WFHloc3,WFHloc4,WFHloc5,WFHnorm,JOD1,JOD3,JOD2,JODf,JODP1,JODP3,JODP2,JOP1,JOP2,JOP3,JOP4,JOPf,JSInp,JSInf,JSIf,SDTr1,SDTr2,SDTr3,SDTr4,SDTc1,SDTc2,QC1,SDTc3,SDTc4,SDTa1,SDTa2,SDTa3,SDTa4,AFn,AFp,EXH1,EXH2,EXH3,EXH4,WLB,SAT,COM,TRUSTs,TRUSTo,LONE,ABSENT,PRESENT,WFHadv1,WFHadv2,WFHadv3,WFHadv4,WFHadv5,WFHadv6,WFHadv7,WFHadv8,WFHadv9,WFHadv10,AGadv1,AGadv2,AGadv3,AGadv4,AGadv5,AGadv6,AGadv7,WFHauss,WFHerg1,WFHerg2,WFHerg3,AGerg1,AGerg2,AGerg3,AGdesk,WFHhealth1,WFHhealth2,WFHhealth3,WFHfuture1,WFHfuture2,WFHfuture3,WFHfuture4,WFHfuture5,WFHfuture6,WFHfuture7,WFHfuture8,WFHexp1,WFHexp2,WFHculture1,WFHculture2,WFHculture3,NATION,EDUCATION,BRUTTO,REGION,LIVING1,LIVING2,LIVING3,LIVING4,LIVING5,LIVING6,HOUSEH1,HOUSEH2,HOUSEH3,JO1,JO2,JO3,ext_host,ip_addr,browser,referer,device_type,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,quota_rejected_id,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts276638,rts276640,rts276644,rts276645,rts276663,rts276891,rts276892,rts276894,rts276896,rts276897,rts276898,rts276915,rts276916,rts276921,rts276922,rts276923,rts276940,rts276941,rts276943,rts276944,rts276946,rts276947,rts277030,rts277059,rts277060,rts277376,rts280445,rts280451,rts280452,rts280455,JOD1r,JOD2r,JOD3r,JODfr,JODP1r,JODP2r,JODP3r,JOP1r,JOP2r,JOP3r,JOP4r,JOPfr,JSInfr,JSInpr,JSIfr,JO1r,JO2r,JO3r,COMUdr,WFHwishr,WFHday_or,WFHday_rr
11,0,0,31,276584,NA,2170,2___05f0a0a05c40083cd7dfa4a20242e1a1_TSGFOGGP,2,53,1,1,2,75,4,1,1,9.5,NA,7,30,2,4,5,5,60,60,0,0,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,1,4,3,9,3,1,0,0,NA,NA,5,2,6,6,6,2,6,6,6,6,6,6,6,6,6,6,4,3,4,3,4,4,4,4,3,3,3,4,3,1,3,2,2,1,1,5,5,3,5,4,2,0,3,1,0,0,1,0,1,0,0,1,Mehr Ruhe um konzentriert zu arbeiten,1,1,1,0,1,1,Zugang zu physischen Buchbeständen,3,5,4,5,5,5,4,1,4,4,5,0,0,0,0,0,1,"Meine Arbeit ist nur sehr beschränkt Homeoffice tauglich, daher hängt HO von der Arbeit ab.",0,4,1,3,1,1,1,6,6,5,0,0,0,0,0,1,NA,NA,NA,6,6,6,NA,NA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,https://rich-v01.bluewin.ch/,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,280445,276945,276946,276947,277376,276663,277029,276890,276896,276584",1,0,0,NA,NA,1e8ef1e28970828360fade6f216ff88b,1,0,1712778344,4/10/2024 19:45,4/10/2024 20:21,0000-00-00 00:00:00,47,77,385,604,2126,0,663,709,2170,893,944,1023,1222,1252,1385,1419,778,1593,1664,1705,1922,1968,0,1068,1306,1977,1900,1083,803,1429,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,2,1
12,0,0,31,276584,NA,848,2___e28ddc322b0f4aaa00098e9d4fa5a860_TSGFOGGP,2,31,1,1,1,100,7,1,1,0.5,13,7,25,3,2,2,4,80,90,0,0,0,1,1,1,0,0,3,0,1,0,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,5,3,2,4,5,7,7,7,5,4,7,7,7,4,3,3,4,3,3,4,3,2,3,3,3,3,2,3,3,2,1,2,4,3,2,4,3,3,1,4,1,1,0,0,1,0,0,0,1,Arzttermine lassen sich leichter wahrnehmen,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,0,0,0,1,0,0,NA,0,NA,NA,2,4,1,1,6,4,3,1,0,0,0,0,0,2,0,NA,1,1,3,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,8,11",0,"276638,276640,276642,276644,276644,276644,276644,276644,276645,276892,276893,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,280446,280445,276945,276947,277376,276663,277029,277030,276890,276896,276584",0,1,0,NA,NA,34ab6fb44e233fe5109308cf8c9349ca,1,0,1712782981,4/10/2024 21:03,4/10/2024 21:17,0000-00-00 00:00:00,13,34,203,275,809,0,309,0,848,351,371,430,530,539,594,603,0,669,0,0,0,739,816,467,561,784,706,472,317,606,1,4,NA,2,1,4,3,NA,NA,NA,4,3,NA,NA,NA,NA,NA,2,3,1,NA,NA
13,0,0,31,276584,NA,1622,2___2ceb788866b339ecd819e8841f54954c_TSGFOGGP,2,68,1,1,2,20,1,2,2,5,13,1,10,5,5,5,1,0,0,0,0,0,0,0,0,0,1,9,1,0,0,1,1,0,0,0,5,3,4,1,4,1,0,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,5,5,4,4,4,5,5,5,4,2,4,1,3,2,3,4,5,4,5,5,1,1,1,1,1,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,NA,1,4,4,5,NA,NA,NA,NA,4,5,4,0,0,1,0,0,0,NA,0,6,2,5,1,1,1,3,0,5,1,0,0,0,0,0,2,0,NA,6,6,6,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,7,8",0,###############################################################################################################################################################################################################################################################,0,1,0,NA,NA,fd6929c7ee1fa19e80571751eb6dc2b0,1,0,1712782496,4/10/2024 20:54,4/10/2024 21:21,0000-00-00 00:00:00,879,914,1009,1045,1582,0,1091,1121,1622,0,0,0,1223,1240,1319,1336,1142,1391,1418,0,1477,1501,1592,0,1284,1506,1462,1153,0,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,0,4,1.5,1.5
14,0,0,31,276584,NA,784,2___04cc1e007584efb0618b4ca52b6f326c_TSGFOGGP,2,38,1,3,2,100,4,1,1,5,7,4,42,5,4,4,4,30,30,0,0,1,0,1,1,0,0,5,1,0,0,0,1,0,0,0,3,4,5,7,1,1,0,0,NA,NA,5,5,5,5,6,3,5,5,3,3,4,5,5,6,6,6,4,4,3,4,4,3,4,4,3,4,4,4,4,2,4,2,2,1,2,4,4,4,4,4,3,1,2,1,0,0,1,0,0,1,0,0,NA,1,0,1,0,0,0,NA,3,4,4,4,5,5,4,1,4,4,4,0,1,0,1,0,0,NA,0,6,1,3,1,1,1,5,6,4,0,0,0,0,0,1,NA,NA,NA,6,6,6,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,280445,276945,276946,276947,277376,276663,277029,276890,276896,276584",1,0,0,NA,NA,8f0d0138c46a5b687b3170f5f6740ea4,3,0,1712783507,4/10/2024 21:11,4/10/2024 21:24,0000-00-00 00:00:00,35,65,152,194,769,0,223,264,784,371,408,443,529,545,592,607,301,650,672,687,724,744,0,462,567,748,716,469,318,610,4,4,4,5,2,4,4,2,2,3,4,4,5,5,5,5,5,5,3,2,2,2
15,0,0,32,276584,NA,-1,2___6766d32b3927b4d8dddcc73bebb1cb6a_TSGFOGGP,2,32,1,1,1,100,4,1,1,3,13,5,42,1,2,2,6,20,20,0,0,0,0,0,0,1,0,5,1,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,1,5,4,5,6,6,6,6,5,7,7,7,4,4,3,4,4,4,4,5,5,2,3,2,3,3,4,3,4,3,4,4,3,2,5,3,1,0,4,0,1,0,0,0,0,0,0,0,NA,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,0,1,0,1,0,0,NA,0,NA,NA,1,3,4,1,4,6,2,1,0,0,0,0,0,2,0,NA,6,6,6,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,8,11",0,"276638,276640,276642,276644,276645,276892,276893,283969,280452,280452,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,280446,280445,276945,276947,277376,276663,277029,277030,276890,276896,276584",1,1,0,NA,NA,3e37964ef3a000d837501286134226d6,1,0,1712765956,4/10/2024 16:19,4/11/2024 5:32,0000-00-00 00:00:00,7,14,53,72,47599,0,94,0,47618,47170,47219,47255,47351,47364,47422,47437,0,47479,0,0,0,47543,47605,47270,47383,47546,47513,47276,47145,47440,NA,NA,NA,NA,4,4,3,5,5,5,5,4,NA,NA,NA,5,5,5,5,2,NA,NA
16,0,0,31,276584,NA,1798,2___f4b95c5b5e6d6868353b6cef0a4e8e33_TSGFOGGP,2,53,2,2,2,50,5,1,1,12,9,4,22,5,5,5,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,5,5,6,1,4,1,0,0,NA,NA,2,6,6,2,6,4,6,2,6,6,6,6,6,6,6,6,4,4,3,3,5,5,4,5,5,5,5,5,5,2,4,2,3,2,3,4,4,5,5,5,3,0,5,1,1,1,1,1,0,1,1,0,NA,0,0,1,0,0,0,NA,3,3,3,4,NA,NA,NA,NA,4,4,3,1,1,0,0,0,0,NA,0,6,2,3,1,1,1,3,2,1,1,1,0,0,0,0,4,2,25,6,6,6,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,9",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276916,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,280446,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,276896,276584",0,0,0,NA,NA,606e3dac0c6a860393337681a32bf84b,2,0,1712818071,4/11/2024 6:47,4/11/2024 7:17,0000-00-00 00:00:00,25,60,645,700,1734,1761,748,769,1798,896,952,1003,1214,1234,1350,1367,814,1454,1514,0,1625,1667,1749,1036,1287,1675,1611,1044,829,1373,5,1,5,5,3,1,5,5,5,5,5,5,5,5,5,5,5,5,0,2.5,2.5,2.5
17,0,0,31,276584,NA,595,2___3c1a67bbf75a202df832d0ca2e7b420b_TSGFOGGP,2,23,1,1,1,80,5,1,1,3.5,13,3,35,1,2,2,5,45,50,0,0,1,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,4,6,6,5,2,4,5,5,5,7,7,4,4,4,3,5,5,4,4,5,5,5,5,4,2,4,3,2,2,2,3,4,4,5,5,1,6,2,1,1,1,1,0,0,0,0,0,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,0,1,0,1,0,0,NA,0,NA,NA,3,2,4,1,3,4,3,1,0,0,0,0,0,2,0,NA,6,6,5,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,2,8,11,12",0,###############################################################################################################################################################################################################################################################,0,0,0,NA,NA,a891dfa2ac6e9cbee0149d504ee68978,1,0,1712821012,4/11/2024 7:36,4/11/2024 7:46,0000-00-00 00:00:00,14,23,108,166,575,0,191,0,595,231,264,298,372,385,439,465,0,496,0,0,0,524,581,315,409,529,515,319,197,469,1,4,4,4,3,5,5,4,1,3,4,4,NA,4,NA,5,5,4,4,1,NA,NA
18,0,0,32,276584,NA,-1,2___65314c2db0a3afe55964fd37618faaa7_TSGFOGGP,2,21,1,1,1,100,4,1,1,0.2,1,2,48,1,4,1,6,10,10,0,0,0,0,1,0,0,0,7,1,0,1,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,6,4,5,4,5,6,6,7,6,7,7,7,5,5,5,5,5,5,4,5,4,3,3,5,1,2,5,3,2,1,2,5,5,5,5,5,3,0,3,1,1,0,0,1,0,0,1,0,NA,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,0,0,0,0,0,NA,0,NA,NA,1,1,1,1,3,5,6,0,0,0,0,1,0,6,2,15,1,6,6,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,2,8,11,12",0,###############################################################################################################################################################################################################################################################,0,0,0,NA,NA,417ab0e52845390aa8596e1013a5ad71,1,0,1712810651,4/11/2024 4:44,4/11/2024 8:33,0000-00-00 00:00:00,13,20,73,104,13724,13735,147,0,13759,237,1579,10446,10543,10554,11492,11503,0,11552,0,0,0,11609,13730,10470,10585,11614,11590,10477,186,11506,NA,NA,NA,5,3,3,4,4,5,5,NA,5,NA,NA,NA,NA,5,5,5,3,NA,NA
19,0,0,31,276584,NA,879,2___907ff8d04fa973ed238d2fe15dd318ff_TSGFOGGP,1,65,1,1,1,40,5,1,1,25,NA,4,17,1,4,4,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,5,6,6,6,6,6,6,6,6,6,5,2,3,3,4,4,4,4,4,3,5,4,4,4,3,3,2,2,3,3,2,4,2,4,2,1,0,3,1,1,1,0,0,0,0,0,0,NA,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,0,0,0,0,0,0,NA,1,NA,NA,4,3,3,1,4,NA,4,1,0,0,0,0,0,2,0,NA,4,3,3,NA,NA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,7,8,11",0,###############################################################################################################################################################################################################################################################,0,1,0,NA,NA,4ecbf18856c566140b413029c87273da,1,0,1712823620,4/11/2024 8:20,4/11/2024 8:34,0000-00-00 00:00:00,6,21,99,191,855,0,219,0,879,316,347,472,605,617,693,712,0,759,0,0,0,815,862,502,652,818,794,509,242,716,3,3,3,3,4,5,5,5,5,5,5,5,5,5,4,3,2,2,0,1,NA,NA
20,0,0,31,276584,NA,577,2___c1ff5c91d1057c3539403222ce30f66d_TSGFOGGP,2,39,3,3,2,100,3,2,1,14,11,7,42,4,4,4,6,40,40,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,2,2,1,11,3,1,0,0,NA,NA,5,4,6,6,6,5,5,6,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,2,4,2,3,2,3,4,4,4,4,3,2,0,5,1,0,0,0,1,0,0,1,0,NA,1,1,1,0,1,0,NA,2,3,5,4,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,2,2,6,7,7,1,0,0,0,0,0,2,0,NA,6,5,5,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,10",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,276945,276946,276947,277376,276663,277029,277030,276890,276896,276584",1,0,0,NA,NA,cd6418e9ede63aea48da03d6e9192c65,3,0,1712824747,4/11/2024 8:39,4/11/2024 8:48,0000-00-00 00:00:00,17,25,87,118,556,0,144,156,577,234,250,279,344,353,406,415,178,448,476,495,504,522,562,296,384,526,0,301,187,418,3,5,5,5,4,5,4,2,4,4,4,4,4,4,4,5,4,4,5,1,1,0
21,0,0,31,276584,NA,533,2___3134ea91e7e1974fdc782ba18a7434bf_TSGFOGGP,2,22,2,2,2,50,5,1,1,6,9,1,28,5,2,2,3,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,4,4,7,3,4,1,1,1,NA,NA,3,4,5,3,5,5,3,5,5,6,5,5,6,5,5,6,4,4,3,4,4,4,4,4,4,4,4,5,5,3,3,4,2,3,2,3,4,3,3,4,4,2,3,0,0,1,0,0,1,0,0,0,NA,1,0,0,0,1,0,NA,4,3,4,3,3,3,3,2,5,3,3,0,1,0,1,0,0,NA,0,5,1,3,3,2,1,3,4,2,1,1,0,0,0,0,3,1,2,4,5,5,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/117.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,2,9,12",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,276896,276584",1,0,0,NA,NA,7918c5eb6ce11e442ccaa589311bdc27,2,0,1712825071,4/11/2024 8:44,4/11/2024 8:53,0000-00-00 00:00:00,3,26,96,129,510,523,154,169,533,216,227,269,326,337,380,391,194,405,421,436,466,478,517,282,361,479,454,283,197,393,3,2,4,4,4,4,2,4,5,4,4,5,4,4,5,3,4,4,2,3,2,3
22,0,0,31,276584,NA,394,2___c8ddeea9438ebd019cf9a7867cff504a_TSGFOGGP,2,23,2,2,1,10,4,1,1,1.5,12,7,8,3,2,2,3,20,40,0,0,1,0,0,0,0,0,5,0,0,1,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,5,3,4,5,4,5,5,5,4,3,3,4,3,4,4,4,4,3,3,4,3,2,3,3,3,2,3,3,4,4,4,4,2,0,4,1,1,1,1,1,0,0,1,0,NA,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,0,0,1,0,0,0,NA,0,NA,NA,1,3,1,2,5,2,1,0,0,1,0,0,0,5,0,NA,5,4,5,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,2,9,11,12",0,###############################################################################################################################################################################################################################################################,1,0,0,NA,NA,211be542f59dc65e286e01a852f9a5be,2,0,1712826641,4/11/2024 9:10,4/11/2024 9:17,0000-00-00 00:00:00,6,16,70,116,377,0,135,0,394,155,167,183,232,240,273,281,0,310,0,0,0,340,383,197,256,342,330,199,139,282,3,3,3,3,3,3,3,4,2,3,4,3,4,4,4,4,3,4,2,2,NA,NA
23,0,0,31,276584,NA,500,2___b34b6c87613b07dd4e03cf1eb040cf11_TSGFOGGP,1,47,1,1,2,100,4,1,2,3,10,1,60,5,2,5,1,0,0,0,0,0,0,0,0,0,1,15,1,1,1,1,1,1,1,0,5,14,15,1,3,1,0,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,5,5,4,5,5,5,5,5,4,2,4,2,1,1,1,4,5,5,4,4,4,0,5,1,1,1,0,1,0,1,1,1,Meine Hunde sind den ganzen Tag dabei,1,1,1,0,0,0,NA,4,3,3,5,NA,NA,NA,NA,2,1,1,0,1,0,0,0,0,NA,0,6,2,4,1,1,2,4,8,6,0,0,0,0,0,1,NA,NA,NA,6,6,6,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,5,8",0,###############################################################################################################################################################################################################################################################,1,0,0,NA,NA,23eebf4862b04be13c532a1f219c0358,1,0,1712827612,4/11/2024 9:26,4/11/2024 9:35,0000-00-00 00:00:00,11,22,85,110,474,0,135,154,500,0,0,0,227,236,294,305,173,364,383,0,423,441,0,0,269,443,413,179,0,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,0,7,7,7
24,0,0,31,276584,NA,1047,2___5225ae6c77d045700d1e3544ece5a816_TSGFOGGP,2,50,3,3,1,100,4,1,1,17,12,7,70,1,2,2,6,12,12,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,4,5,5,3,4,2,3,4,4,5,4,4,4,4,5,3,4,4,4,4,4,4,4,3,4,3,4,3,4,4,3,2,3,4,3,3,2,0,4,1,1,0,0,0,1,0,1,0,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,0,1,0,1,0,0,NA,0,NA,NA,2,2,1,1,7,7,7,1,1,0,0,0,0,5,3,10,4,5,4,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,10,11",0,###############################################################################################################################################################################################################################################################,0,0,0,NA,NA,a26ee2f52696eddd74f7085393927636,3,0,1712827521,4/11/2024 9:25,4/11/2024 9:42,0000-00-00 00:00:00,25,43,204,248,992,1011,282,0,1047,360,406,464,595,609,749,769,0,818,0,0,0,927,1004,502,642,934,890,509,297,776,1,5,1,3,4,2,4,3,1,2,3,3,3,4,3,3,4,3,5,1.5,NA,NA
25,0,0,31,276584,NA,752,2___4c0351b526e92634312ee252b1fb0db5_TSGFOGGP,2,34,1,1,2,60,1,2,2,4,4,1,20,NA,5,5,1,0,0,0,0,0,0,1,1,0,0,11,1,1,1,1,1,0,0,0,5,10,11,1,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,4,4,4,4,4,4,4,2,4,2,2,2,2,4,4,4,4,3,NA,0,4,1,1,1,1,0,0,1,1,0,NA,1,1,1,0,1,0,NA,4,3,3,3,NA,NA,NA,NA,2,3,4,1,0,0,1,0,0,NA,1,5,2,4,2,2,1,3,1,2,1,1,0,0,0,0,4,2,0,5,5,5,NA,NA,"Mozilla/5.0 (Linux; U; Android 14; de-ch; CPH2525 Build/UKQ1.230924.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/45.10.7.3.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,8",0,"276638,276640,276642,276644,276645,276645,276645,276892,276893,276894,276940,283969,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,280446,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,276896,276584",1,0,0,NA,NA,733e1d466e8f2ad75aa924e55db89266,1,0,1712827880,4/11/2024 9:31,4/11/2024 9:43,0000-00-00 00:00:00,8,22,137,207,720,734,237,305,752,0,0,0,412,426,494,508,333,558,586,0,635,656,728,0,455,659,622,338,0,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,0,5,5,5
26,0,0,31,276584,NA,833,2___21db97d2ad9a7e9c869a77a44243d191_TSGFOGGP,1,55,1,1,2,100,1,2,1,18.5,7,2,45,4,4,4,6,30,30,1,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,4,6,3,9,4,1,0,0,NA,NA,4,3,3,2,5,3,5,6,6,6,3,3,5,7,7,7,5,5,4,4,5,4,4,5,4,4,5,4,4,2,4,1,3,1,1,2,4,5,5,5,4,4,4,1,1,1,0,0,1,0,0,0,NA,1,0,1,0,1,0,NA,1,5,5,5,5,5,2,1,1,4,1,0,0,0,1,0,1,Selbstdisziplin gesteigert,0,5,1,4,1,1,1,6,7,5,1,1,0,0,0,0,4,2,16,6,6,5,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,6,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,276896,276584",1,1,0,NA,NA,6c5f518c1a334989b6b6ef97fcc1a40a,1,0,1712827975,4/11/2024 9:32,4/11/2024 9:46,0000-00-00 00:00:00,17,28,129,163,775,791,188,210,833,276,310,357,451,460,530,548,235,597,619,645,716,737,782,379,487,740,706,384,243,553,2,1,2,4,2,5,4,5,5,2,2,4,NA,NA,NA,5,5,4,5,2,3,1
